,date,symbol,price,volume,Earnings Per Share,Total Assets,Total Liabilities,Estimated Shares Outstanding
383026,2016-11-15,CRM,74.489998,5851400.0,-0.07,12770772000.0,7767903000.0,677514285.714
383027,2016-11-16,CRM,74.209999,10619100.0,-0.07,12770772000.0,7767903000.0,677514285.714
383028,2016-11-17,CRM,73.709999,11430500.0,-0.07,12770772000.0,7767903000.0,677514285.714
383029,2016-11-18,CRM,79.57,19892700.0,-0.07,12770772000.0,7767903000.0,677514285.714
383030,2016-11-21,CRM,78.059998,8522800.0,-0.07,12770772000.0,7767903000.0,677514285.714
383031,2016-11-22,CRM,75.739998,7868900.0,-0.07,12770772000.0,7767903000.0,677514285.714
383032,2016-11-23,CRM,75.089996,8233800.0,-0.07,12770772000.0,7767903000.0,677514285.714
383033,2016-11-25,CRM,73.959999,2346100.0,-0.07,12770772000.0,7767903000.0,677514285.714
383034,2016-11-28,CRM,73.550003,6435700.0,-0.07,12770772000.0,7767903000.0,677514285.714
383035,2016-11-29,CRM,72.760002,7423600.0,-0.07,12770772000.0,7767903000.0,677514285.714
383036,2016-11-30,CRM,73.209999,6234100.0,-0.07,12770772000.0,7767903000.0,677514285.714
383037,2016-12-01,CRM,72.139999,10824200.0,-0.07,12770772000.0,7767903000.0,677514285.714
383038,2016-12-02,CRM,66.589996,15926400.0,-0.07,12770772000.0,7767903000.0,677514285.714
383039,2016-12-05,CRM,69.089996,10201700.0,-0.07,12770772000.0,7767903000.0,677514285.714
383040,2016-12-06,CRM,70.790001,4139200.0,-0.07,12770772000.0,7767903000.0,677514285.714
383041,2016-12-07,CRM,70.730003,4886100.0,-0.07,12770772000.0,7767903000.0,677514285.714
383042,2016-12-08,CRM,71.440002,5421500.0,-0.07,12770772000.0,7767903000.0,677514285.714
383043,2016-12-09,CRM,72.0,5123300.0,-0.07,12770772000.0,7767903000.0,677514285.714
383044,2016-12-12,CRM,70.82,6099200.0,-0.07,12770772000.0,7767903000.0,677514285.714
383045,2016-12-13,CRM,70.440002,5847700.0,-0.07,12770772000.0,7767903000.0,677514285.714
383046,2016-12-14,CRM,71.709999,4997400.0,-0.07,12770772000.0,7767903000.0,677514285.714
383047,2016-12-15,CRM,71.199997,4726800.0,-0.07,12770772000.0,7767903000.0,677514285.714
383048,2016-12-16,CRM,70.480003,7023900.0,-0.07,12770772000.0,7767903000.0,677514285.714
383049,2016-12-19,CRM,70.0,4518000.0,-0.07,12770772000.0,7767903000.0,677514285.714
383050,2016-12-20,CRM,69.959999,5253600.0,-0.07,12770772000.0,7767903000.0,677514285.714
383051,2016-12-21,CRM,69.959999,3497000.0,-0.07,12770772000.0,7767903000.0,677514285.714
383052,2016-12-22,CRM,69.779999,3432500.0,-0.07,12770772000.0,7767903000.0,677514285.714
383053,2016-12-23,CRM,69.690002,2274000.0,-0.07,12770772000.0,7767903000.0,677514285.714
383054,2016-12-27,CRM,69.839996,2939000.0,-0.07,12770772000.0,7767903000.0,677514285.714
383055,2016-12-28,CRM,69.849998,4285300.0,-0.07,12770772000.0,7767903000.0,677514285.714
383056,2016-12-29,CRM,68.849998,3220400.0,-0.07,12770772000.0,7767903000.0,677514285.714
383057,2016-12-30,CRM,69.360001,4518500.0,-0.07,12770772000.0,7767903000.0,677514285.714
383058,2016-01-04,CSCO,26.389999,35827100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383059,2016-01-05,CSCO,26.540001,22024900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383060,2016-01-06,CSCO,26.08,30799800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383061,2016-01-07,CSCO,25.49,43235400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383062,2016-01-08,CSCO,25.549999,28609700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383063,2016-01-11,CSCO,24.93,32346900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383064,2016-01-12,CSCO,25.51,30122400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383065,2016-01-13,CSCO,25.42,33431600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383066,2016-01-14,CSCO,24.690001000000002,42902400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383067,2016-01-15,CSCO,23.93,63868300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383068,2016-01-19,CSCO,23.799999,52533500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383069,2016-01-20,CSCO,23.4,83632400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383070,2016-01-21,CSCO,23.09,46267900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383071,2016-01-22,CSCO,23.6,55049000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383072,2016-01-25,CSCO,23.379998999999998,64066100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383073,2016-01-26,CSCO,23.24,25162200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383074,2016-01-27,CSCO,23.690001000000002,24654000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383075,2016-01-28,CSCO,23.73,31833500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383076,2016-01-29,CSCO,23.4,39692600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383077,2016-02-01,CSCO,23.459999,24006400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383078,2016-02-02,CSCO,23.23,36203700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383079,2016-02-03,CSCO,23.09,32231400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383080,2016-02-04,CSCO,23.17,29280500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383081,2016-02-05,CSCO,23.51,32641000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383082,2016-02-08,CSCO,22.629998999999998,38842100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383083,2016-02-09,CSCO,22.6,30767200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383084,2016-02-10,CSCO,23.129998999999998,36896100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383085,2016-02-11,CSCO,24.09,92696000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383086,2016-02-12,CSCO,24.889999,49753600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383087,2016-02-16,CSCO,25.27,40401700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383088,2016-02-17,CSCO,26.17,36904700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383089,2016-02-18,CSCO,26.440001000000002,31288200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383090,2016-02-19,CSCO,26.27,28791700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383091,2016-02-22,CSCO,26.870001000000002,24608100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383092,2016-02-23,CSCO,26.540001,28097500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383093,2016-02-24,CSCO,25.889999,22960800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383094,2016-02-25,CSCO,26.49,18655100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383095,2016-02-26,CSCO,26.799999,18113000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383096,2016-02-29,CSCO,26.42,24763100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383097,2016-03-01,CSCO,26.450001,25245400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383098,2016-03-02,CSCO,26.799999,19020100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383099,2016-03-03,CSCO,26.950001,19002200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383100,2016-03-04,CSCO,26.92,19429900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383101,2016-03-07,CSCO,26.58,21500100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383102,2016-03-08,CSCO,26.969998999999998,23821300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383103,2016-03-09,CSCO,27.24,38890200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383104,2016-03-10,CSCO,27.76,33327300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383105,2016-03-11,CSCO,27.82,21873100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383106,2016-03-14,CSCO,27.82,18291700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383107,2016-03-15,CSCO,27.48,16917200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383108,2016-03-16,CSCO,27.52,19087800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383109,2016-03-17,CSCO,27.92,28501900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383110,2016-03-18,CSCO,28.23,43132400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383111,2016-03-21,CSCO,28.1,23799200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383112,2016-03-22,CSCO,28.200001,23599300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383113,2016-03-23,CSCO,28.26,19217500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383114,2016-03-24,CSCO,27.77,15871900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383115,2016-03-28,CSCO,27.99,12785900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383116,2016-03-29,CSCO,27.870001000000002,17139300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383117,2016-03-30,CSCO,28.34,19390200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383118,2016-03-31,CSCO,28.530001000000002,18377600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383119,2016-04-01,CSCO,28.299999,23026400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383120,2016-04-04,CSCO,28.370001000000002,17890000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383121,2016-04-05,CSCO,27.639999,24245700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383122,2016-04-06,CSCO,27.700001,20395800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383123,2016-04-07,CSCO,27.9,17016800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383124,2016-04-08,CSCO,27.709999,14495600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383125,2016-04-11,CSCO,27.879998999999998,18762900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383126,2016-04-12,CSCO,27.139999,27741400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383127,2016-04-13,CSCO,27.959999,25433300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383128,2016-04-14,CSCO,28.379998999999998,15049100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383129,2016-04-15,CSCO,28.1,23804400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383130,2016-04-18,CSCO,27.9,15742200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383131,2016-04-19,CSCO,28.33,20307700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383132,2016-04-20,CSCO,28.4,19937800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383133,2016-04-21,CSCO,28.42,17339900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383134,2016-04-22,CSCO,28.299999,23147600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383135,2016-04-25,CSCO,28.110001,16434800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383136,2016-04-26,CSCO,28.27,18151500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383137,2016-04-27,CSCO,28.440001000000002,20931000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383138,2016-04-28,CSCO,28.450001,29616200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383139,2016-04-29,CSCO,27.719998999999998,33890100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383140,2016-05-02,CSCO,27.48,27361700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383141,2016-05-03,CSCO,27.16,35319600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383142,2016-05-04,CSCO,26.799999,32850800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383143,2016-05-05,CSCO,26.459999,23082200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383144,2016-05-06,CSCO,26.190001000000002,25572600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383145,2016-05-09,CSCO,26.52,16990400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383146,2016-05-10,CSCO,26.67,22642500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383147,2016-05-11,CSCO,27.09,19326100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383148,2016-05-12,CSCO,26.809998999999998,19681900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383149,2016-05-13,CSCO,26.549999,20865100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383150,2016-05-16,CSCO,26.57,20885900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383151,2016-05-17,CSCO,26.9,25921300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383152,2016-05-18,CSCO,26.610001,32345500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383153,2016-05-19,CSCO,27.99,50174600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383154,2016-05-20,CSCO,27.629998999999998,32703000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383155,2016-05-23,CSCO,27.780001000000002,19850000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383156,2016-05-24,CSCO,28.01,26514800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383157,2016-05-25,CSCO,28.58,25696800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383158,2016-05-26,CSCO,28.860001,19366300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383159,2016-05-27,CSCO,28.950001,16642900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383160,2016-05-31,CSCO,28.799999,28606300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383161,2016-06-01,CSCO,28.84,22268700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383162,2016-06-02,CSCO,28.98,19538200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383163,2016-06-03,CSCO,29.129998999999998,18677700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383164,2016-06-06,CSCO,29.07,16167100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383165,2016-06-07,CSCO,28.9,21566600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383166,2016-06-08,CSCO,29.09,17772900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383167,2016-06-09,CSCO,28.969998999999998,18349900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383168,2016-06-10,CSCO,28.790001,18244200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383169,2016-06-13,CSCO,28.969998999999998,17137000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383170,2016-06-14,CSCO,28.66,19279700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383171,2016-06-15,CSCO,28.49,30738600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383172,2016-06-16,CSCO,28.379998999999998,17504100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383173,2016-06-17,CSCO,28.879998999999998,32333500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383174,2016-06-20,CSCO,29.040001,22100800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383175,2016-06-21,CSCO,28.969998999999998,19098600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383176,2016-06-22,CSCO,28.870001000000002,18273300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383177,2016-06-23,CSCO,29.030001000000002,19415600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383178,2016-06-24,CSCO,28.16,44408900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383179,2016-06-27,CSCO,27.48,29973100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383180,2016-06-28,CSCO,27.549999,24646900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383181,2016-06-29,CSCO,28.129998999999998,25593000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383182,2016-06-30,CSCO,28.379998999999998,25184400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383183,2016-07-01,CSCO,28.780001000000002,20901300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383184,2016-07-05,CSCO,28.23,22116900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383185,2016-07-06,CSCO,28.450001,24844000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383186,2016-07-07,CSCO,28.719998999999998,17394900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383187,2016-07-08,CSCO,28.91,24647400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383188,2016-07-11,CSCO,29.34,22045200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383189,2016-07-12,CSCO,29.719998999999998,22157500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383190,2016-07-13,CSCO,29.719998999999998,18038100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383191,2016-07-14,CSCO,29.84,19332200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383192,2016-07-15,CSCO,29.93,17800400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383193,2016-07-18,CSCO,29.75,17484900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383194,2016-07-19,CSCO,29.91,18516000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383195,2016-07-20,CSCO,30.040001,50168800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383196,2016-07-21,CSCO,30.639999,21582700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383197,2016-07-22,CSCO,30.700001,19399600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383198,2016-07-25,CSCO,30.67,15174200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383199,2016-07-26,CSCO,30.799999,21328200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383200,2016-07-27,CSCO,30.950001,22723000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383201,2016-07-28,CSCO,30.65,22470500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383202,2016-07-29,CSCO,30.6,23807200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383203,2016-08-01,CSCO,30.700001,22438700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383204,2016-08-02,CSCO,30.82,24485200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383205,2016-08-03,CSCO,30.51,15962500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383206,2016-08-04,CSCO,30.780001000000002,18586500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383207,2016-08-05,CSCO,30.9,18873300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383208,2016-08-08,CSCO,31.0,19019900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383209,2016-08-09,CSCO,31.110001,19159500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383210,2016-08-10,CSCO,31.01,16684300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383211,2016-08-11,CSCO,30.950001,24020900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383212,2016-08-12,CSCO,30.92,13430600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383213,2016-08-15,CSCO,30.98,21944700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383214,2016-08-16,CSCO,31.219998999999998,23399700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383215,2016-08-17,CSCO,30.969998999999998,55071200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383216,2016-08-18,CSCO,30.41,48710500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383217,2016-08-19,CSCO,30.370001000000002,25131300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383218,2016-08-22,CSCO,30.440001000000002,28680000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383219,2016-08-23,CSCO,30.83,23493600.0,2.13,121652000000.0,58066000000.0,5041784037.56
383220,2016-08-24,CSCO,30.98,24474700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383221,2016-08-25,CSCO,31.059998999999998,22917100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383222,2016-08-26,CSCO,31.34,21106200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383223,2016-08-29,CSCO,31.43,21101700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383224,2016-08-30,CSCO,31.610001,17794800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383225,2016-08-31,CSCO,31.450001,20418800.0,2.13,121652000000.0,58066000000.0,5041784037.56
383226,2016-09-01,CSCO,31.42,15980500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383227,2016-09-02,CSCO,31.65,18156500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383228,2016-09-06,CSCO,31.93,17656500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383229,2016-09-07,CSCO,31.790001,14050500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383230,2016-09-08,CSCO,31.719998999999998,19913700.0,2.13,121652000000.0,58066000000.0,5041784037.56
383231,2016-09-09,CSCO,31.139999,25450500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383232,2016-09-12,CSCO,30.610001,22612500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383233,2016-09-13,CSCO,31.26,23617900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383234,2016-09-14,CSCO,31.01,24262900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383235,2016-09-15,CSCO,30.629998999999998,25554500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383236,2016-09-16,CSCO,31.120001000000002,37416300.0,2.13,121652000000.0,58066000000.0,5041784037.56
383237,2016-09-19,CSCO,30.85,16833500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383238,2016-09-20,CSCO,31.08,15878900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383239,2016-09-21,CSCO,31.110001,21169400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383240,2016-09-22,CSCO,31.5,20261900.0,2.13,121652000000.0,58066000000.0,5041784037.56
383241,2016-09-23,CSCO,31.709999,20442200.0,2.13,121652000000.0,58066000000.0,5041784037.56
383242,2016-09-26,CSCO,31.1,20361500.0,2.13,121652000000.0,58066000000.0,5041784037.56
383243,2016-09-27,CSCO,31.09,18045400.0,2.13,121652000000.0,58066000000.0,5041784037.56
383244,2016-09-28,CSCO,31.440001000000002,15841000.0,2.13,121652000000.0,58066000000.0,5041784037.56
383245,2016-09-29,CSCO,31.51,15417100.0,2.13,121652000000.0,58066000000.0,5041784037.56
383246,2016-09-30,CSCO,31.610001,30380600.0,2.13,121652000000.0,58066000000.0,5041784037.56
